route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
301,SEPT23-301Shop-Weekday-01,90808660,"Bayshore / Carlingwood",0,3010065
301,SEPT23-301Shop-Weekday-01,90808664,"Richmond / Stittsville",1,3010064
302,SEPT23-302Shop-Weekday-01,90808654,"St Laurent / Place D'Orléans",0,3020037
302,SEPT23-302Shop-Weekday-01,90808658,"Cumberland",1,3020038
303,SEPT23-303Shop-Weekday-01,90808647,"Bayshore / Carlingwood",0,3030056
303,SEPT23-303Shop-Weekday-01,90808648,"Dunrobin / Carp / Stittsville",1,3030057
304,SEPT23-304Shop-Weekday-01,90808640,"Billings Bridge / South Keys",0,3040021
304,SEPT23-304Shop-Weekday-01,90808644,"Osgoode / Greely / Metcalfe",1,3040022
305,SEPT23-305Shop-Weekday-01,90808633,"Carlingwood",0,3050048
305,SEPT23-305Shop-Weekday-01,90808637,"North Gower / Manotick",1,3050049
1,SEPT23-CFDSAT-Saturday-20,91375348,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375349,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375350,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375351,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375352,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375353,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375354,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375355,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375356,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375357,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375358,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375359,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375360,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375361,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375362,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375363,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375364,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375365,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375366,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375367,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375368,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375369,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375370,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375371,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375372,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375373,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375374,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375375,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375376,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375377,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375378,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375379,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375380,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375381,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375382,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375383,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375384,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375385,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375388,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375389,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375390,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375391,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375392,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375393,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375394,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375395,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375396,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375397,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375398,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375399,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375400,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375401,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375402,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375403,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375404,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375405,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375406,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375407,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375408,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375409,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375410,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375411,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375412,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375413,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375414,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375415,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375416,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375417,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375418,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375419,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375420,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375421,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375422,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375423,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375424,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375427,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375428,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375429,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375430,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375431,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375432,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375433,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375434,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375435,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375436,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375437,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375438,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375439,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375440,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375441,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375442,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375443,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375444,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375445,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375446,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375447,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375448,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375449,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375450,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375451,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375452,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375453,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375454,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375455,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375456,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375457,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375458,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375459,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375460,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375461,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375462,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375463,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375464,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375467,"Blair",0,10728
1,SEPT23-CFDSAT-Saturday-20,91375468,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375469,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375470,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375471,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375472,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375473,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375474,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375475,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375476,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375477,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375478,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375479,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375480,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375481,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375482,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375483,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375484,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375485,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375486,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375487,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375488,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375489,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375490,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375491,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375492,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375493,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375494,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375495,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375496,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375497,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375498,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375499,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375500,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375501,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375502,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375503,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375504,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375507,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375508,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375509,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375510,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375511,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375512,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375513,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375514,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375515,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375516,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375517,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375518,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375519,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375520,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375521,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375522,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375523,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375524,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375525,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375526,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375527,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375528,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375529,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375530,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375531,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375532,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375533,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375534,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375535,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375536,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375537,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375538,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375539,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375540,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375541,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375542,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375543,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375546,"Tunney's Pasture",1,10729
1,SEPT23-CFDSAT-Saturday-20,91375547,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375548,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375549,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375550,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375551,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375552,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375553,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375554,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375555,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375556,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375557,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375558,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375559,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375560,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375561,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375562,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375563,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375564,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375565,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375566,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375567,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375568,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375569,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375570,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375571,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375572,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375573,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375574,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375575,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375576,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375577,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375578,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375579,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375580,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375581,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375582,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375583,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375586,"Blair",0,10737
1,SEPT23-CFDSAT-Saturday-20,91375587,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375588,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375589,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375590,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375591,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375592,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375593,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375594,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375595,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375596,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375597,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375598,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375599,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375600,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375601,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375602,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375603,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375604,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375605,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375606,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375607,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375608,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375609,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375610,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375611,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375612,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375613,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375614,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375615,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375616,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375617,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375618,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375619,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375620,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375621,"Tunney's Pasture",1,10736
1,SEPT23-CFDSAT-Saturday-20,91375622,"Blair",0,10716
1,SEPT23-CFDSAT-Saturday-20,91375623,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375626,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375627,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375628,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375629,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375630,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375631,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375632,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375633,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375634,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375635,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375636,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375637,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375638,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375639,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375640,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375641,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375642,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375643,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375644,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375645,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375646,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375647,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375648,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375649,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375650,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375651,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375652,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375653,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375656,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375657,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375658,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375659,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375660,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375661,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375662,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375663,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375664,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375665,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375666,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375667,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375668,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375669,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375670,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375671,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375672,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375673,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375674,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375675,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375676,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375677,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375678,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375679,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375680,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375681,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375682,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375683,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375686,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375687,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375688,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375689,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375690,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375691,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375692,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375693,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375694,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375695,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375696,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375697,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375698,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375699,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375700,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375701,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375702,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375703,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375704,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375705,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375706,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375707,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375708,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375709,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375710,"Tunney's Pasture",1,10736
1,SEPT23-CFDSUN-Sunday-20,91375711,"Blair",0,10716
1,SEPT23-CFDSUN-Sunday-20,91375712,"Tunney's Pasture",1,10736
