shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
150113,45.468337,-75.716981,10001
150113,45.468209,-75.717166,10002
150113,45.468195,-75.717184,10003
150113,45.468180,-75.717198,10004
150113,45.468163,-75.717208,10005
150113,45.468146,-75.717214,10006
150113,45.468127,-75.717216,10007
150113,45.468109,-75.717214,10008
150113,45.468092,-75.717207,10009
150113,45.468076,-75.717196,10010
150113,45.468061,-75.717181,10011
150113,45.467610,-75.716566,10012
150113,45.467578,-75.716504,10013
150113,45.467552,-75.716438,10014
150113,45.467530,-75.716367,10015
150113,45.467515,-75.716294,10016
150113,45.467504,-75.716218,10017
150113,45.467501,-75.716141,10018
150113,45.466364,-75.716255,10019
150113,45.466140,-75.716306,10020
150113,45.465917,-75.716364,10021
150113,45.465695,-75.716431,10022
150113,45.465524,-75.716489,10023
150113,45.465361,-75.716584,10024
150113,45.465211,-75.716712,10025
150113,45.465153,-75.716776,10026
150113,45.465099,-75.716843,10027
150113,45.465048,-75.716915,10028
150113,45.464480,-75.717623,10029
150113,45.464480,-75.717623,20001
150113,45.463699,-75.718597,20002
150113,45.463168,-75.719231,20003
150113,45.462874,-75.719565,20004
150113,45.462762,-75.719708,20005
150113,45.462499,-75.720059,20006
150113,45.462499,-75.720059,30001
150113,45.462246,-75.720397,30002
150113,45.461713,-75.721064,30003
150113,45.462879,-75.722504,30004
150113,45.463100,-75.722854,30005
150113,45.463628,-75.723492,30006
150113,45.463939,-75.723801,30007
150113,45.464280,-75.724034,30008
150113,45.464643,-75.724187,30009
150113,45.465116,-75.724326,30010
150113,45.465813,-75.724536,30011
150113,45.467218,-75.724976,30012
150113,45.468210,-75.725278,30013
150113,45.469615,-75.725714,30014
150113,45.470728,-75.726180,30015
150113,45.472089,-75.726769,30016
150113,45.472320,-75.726874,30017
150113,45.472545,-75.727006,30018
150113,45.472761,-75.727163,30019
150113,45.472914,-75.727282,30020
150113,45.473024,-75.727378,30021
150113,45.473179,-75.727527,30022
150113,45.473331,-75.727684,30023
150113,45.473479,-75.727845,30024
150113,45.474344,-75.728847,30025
150113,45.474563,-75.729130,30026
150113,45.474762,-75.729441,30027
150113,45.474939,-75.729777,30028
150113,45.475334,-75.730733,30029
150113,45.475367,-75.730803,30030
150113,45.475402,-75.730870,30031
150113,45.475439,-75.730936,30032
150113,45.475554,-75.731199,30033
150113,45.475729,-75.731691,30034
150113,45.475873,-75.732203,30035
150113,45.476040,-75.732992,30036
150113,45.476105,-75.733249,30037
150113,45.476180,-75.733499,30038
150113,45.476273,-75.733765,30039
150113,45.476371,-75.734028,30040
150113,45.476472,-75.734288,30041
150113,45.476732,-75.735006,30042
150113,45.476747,-75.735052,30043
150113,45.476747,-75.735052,40001
150113,45.477105,-75.736145,40002
150113,45.477251,-75.736557,40003
150113,45.477427,-75.736946,40004
150113,45.477630,-75.737307,40005
150113,45.477725,-75.737453,40006
150113,45.477821,-75.737593,40007
150113,45.477920,-75.737731,40008
150113,45.478021,-75.737865,40009
150113,45.478094,-75.737958,40010
150113,45.478094,-75.737958,50001
150113,45.478125,-75.737996,50002
150113,45.478230,-75.738123,50003
150113,45.478328,-75.738226,50004
150113,45.478554,-75.738447,50005
150113,45.478790,-75.738647,50006
150113,45.479033,-75.738830,50007
150113,45.479283,-75.738990,50008
150113,45.479811,-75.739297,50009
150113,45.480736,-75.739810,50010
150113,45.481126,-75.740021,50011
150113,45.481126,-75.740021,60001
150113,45.481384,-75.740160,60002
150113,45.481752,-75.740366,60003
150113,45.482418,-75.740703,60004
150113,45.482579,-75.740757,60005
150113,45.482740,-75.740819,60006
150113,45.482899,-75.740889,60007
150113,45.483193,-75.741040,60008
150113,45.484097,-75.741508,60009
150113,45.484724,-75.741841,60010
150113,45.484724,-75.741841,70001
150113,45.484926,-75.741948,70002
150113,45.485027,-75.742012,70003
150113,45.485287,-75.742180,70004
150113,45.485609,-75.742421,70005
150113,45.485922,-75.742687,70006
150113,45.486225,-75.742975,70007
150113,45.486516,-75.743287,70008
150113,45.486718,-75.743537,70009
150113,45.486914,-75.743797,70010
150113,45.487103,-75.744067,70011
150113,45.487108,-75.744076,70012
150113,45.487108,-75.744076,80001
150113,45.487285,-75.744346,80002
150113,45.488065,-75.745641,80003
150113,45.488377,-75.746161,80004
150113,45.488427,-75.746246,80005
150113,45.488614,-75.746551,80006
150113,45.488742,-75.746764,80007
150113,45.488742,-75.746764,90001
150113,45.489629,-75.748240,90002
150113,45.489629,-75.748240,100001
150113,45.489837,-75.748584,100002
150113,45.490364,-75.749448,100003
150113,45.490942,-75.750382,100004
150113,45.491005,-75.750482,100005
150113,45.491183,-75.750741,100006
150113,45.491365,-75.750994,100007
150113,45.491550,-75.751242,100008
150113,45.491738,-75.751485,100009
150113,45.491845,-75.751619,100010
150113,45.491947,-75.751756,100011
150113,45.492047,-75.751899,100012
150113,45.492126,-75.752022,100013
150113,45.492203,-75.752148,100014
150113,45.492277,-75.752277,100015
150113,45.492624,-75.752494,100016
150113,45.492769,-75.752597,100017
150113,45.492830,-75.752609,100018
150113,45.492890,-75.752629,100019
150113,45.492949,-75.752657,100020
150113,45.493012,-75.752694,100021
150113,45.493544,-75.753003,100022
150113,45.493544,-75.753003,110001
150113,45.494074,-75.753311,110002
150113,45.494188,-75.753358,110003
150113,45.494439,-75.753418,110004
150113,45.494690,-75.753457,110005
150113,45.494944,-75.753475,110006
150113,45.495239,-75.753454,110007
150113,45.495532,-75.753406,110008
150113,45.495822,-75.753328,110009
150113,45.495859,-75.753315,110010
150113,45.495931,-75.753286,110011
150113,45.496307,-75.753113,110012
150113,45.496681,-75.752928,110013
150113,45.497052,-75.752732,110014
150113,45.497319,-75.752581,110015
150113,45.497319,-75.752581,120001
150113,45.497420,-75.752525,120002
150113,45.497535,-75.752449,120003
150113,45.497857,-75.752212,120004
150113,45.498161,-75.751930,120005
150113,45.498444,-75.751609,120006
150113,45.498529,-75.751500,120007
150113,45.498529,-75.751500,130001
150113,45.498682,-75.751301,130002
150113,45.499169,-75.750623,130003
150113,45.499378,-75.750258,130004
150113,45.499504,-75.749824,130005
150113,45.499538,-75.749356,130006
150113,45.499582,-75.748798,130007
150113,45.499601,-75.748617,130008
150113,45.499615,-75.748527,130009
150113,45.499646,-75.748373,130010
150113,45.499685,-75.748222,130011
150113,45.499731,-75.748076,130012
150113,45.499819,-75.747857,130013
150113,45.499924,-75.747613,130014
150113,45.500033,-75.747376,130015
150113,45.500148,-75.747142,130016
150113,45.500279,-75.746890,130017
150113,45.500417,-75.746645,130018
150113,45.500560,-75.746407,130019
150113,45.500822,-75.746064,130020
150113,45.501255,-75.745600,130021
150113,45.501507,-75.745351,130022
150113,45.502419,-75.744449,130023
150113,45.502419,-75.744449,140001
150113,45.503081,-75.743795,140002
150113,45.506090,-75.740804,140003
150113,45.506404,-75.740495,140004
150113,45.506721,-75.740194,140005
150113,45.507041,-75.739900,140006
150113,45.507172,-75.739793,140007
150113,45.507304,-75.739692,140008
150113,45.507439,-75.739597,140009
150113,45.507607,-75.739485,140010
150113,45.507717,-75.739416,140011
150113,45.507717,-75.739416,150001
150113,45.507808,-75.739358,150002
150113,45.508115,-75.739234,150003
150113,45.508432,-75.739172,150004
150113,45.508752,-75.739172,150005
150113,45.510286,-75.739318,150006
150113,45.510420,-75.739335,150007
150113,45.512423,-75.739564,150008
150113,45.514863,-75.739802,150009
150113,45.516069,-75.739931,150010
150113,45.516173,-75.739943,150011
150113,45.516173,-75.739943,160001
150113,45.519792,-75.740336,160002
150113,45.520451,-75.740379,160003
150113,45.522351,-75.740599,160004
150115,45.522351,-75.740599,10001
150115,45.520451,-75.740379,10002
150115,45.519792,-75.740336,10003
150115,45.516156,-75.739940,10004
150115,45.516156,-75.739940,20001
150115,45.516069,-75.739931,20002
150115,45.514863,-75.739802,20003
150115,45.512423,-75.739564,20004
150115,45.510420,-75.739335,20005
150115,45.510286,-75.739318,20006
150115,45.508752,-75.739172,20007
150115,45.508432,-75.739172,20008
150115,45.508115,-75.739234,20009
150115,45.507808,-75.739358,20010
150115,45.507701,-75.739426,20011
150115,45.507701,-75.739426,30001
150115,45.507607,-75.739485,30002
150115,45.507439,-75.739597,30003
150115,45.507304,-75.739692,30004
150115,45.507172,-75.739793,30005
150115,45.507041,-75.739900,30006
150115,45.506721,-75.740194,30007
150115,45.506404,-75.740495,30008
150115,45.506090,-75.740804,30009
150115,45.503081,-75.743795,30010
150115,45.502396,-75.744472,30011
150115,45.502396,-75.744472,40001
150115,45.501507,-75.745351,40002
150115,45.501255,-75.745600,40003
150115,45.500822,-75.746064,40004
150115,45.500560,-75.746407,40005
150115,45.500417,-75.746645,40006
150115,45.500279,-75.746890,40007
150115,45.500148,-75.747142,40008
150115,45.500033,-75.747376,40009
150115,45.499924,-75.747613,40010
150115,45.499819,-75.747857,40011
150115,45.499731,-75.748076,40012
150115,45.499685,-75.748222,40013
150115,45.499646,-75.748373,40014
150115,45.499615,-75.748527,40015
150115,45.499601,-75.748617,40016
150115,45.499582,-75.748798,40017
150115,45.499538,-75.749356,40018
150115,45.499504,-75.749824,40019
150115,45.499378,-75.750258,40020
150115,45.499169,-75.750623,40021
150115,45.498682,-75.751301,40022
150115,45.498473,-75.751572,40023
150115,45.498473,-75.751572,50001
150115,45.498444,-75.751609,50002
150115,45.498161,-75.751930,50003
150115,45.497857,-75.752212,50004
150115,45.497535,-75.752449,50005
150115,45.497420,-75.752525,50006
150115,45.497052,-75.752732,50007
150115,45.496947,-75.752787,50008
150115,45.496947,-75.752787,60001
150115,45.496681,-75.752928,60002
150115,45.496307,-75.753113,60003
150115,45.495931,-75.753286,60004
150115,45.495859,-75.753315,60005
150115,45.495822,-75.753328,60006
150115,45.495532,-75.753406,60007
150115,45.495239,-75.753454,60008
150115,45.494944,-75.753475,60009
150115,45.494690,-75.753457,60010
150115,45.494439,-75.753418,60011
150115,45.494188,-75.753358,60012
150115,45.494074,-75.753311,60013
150115,45.493817,-75.753161,60014
150115,45.493817,-75.753161,70001
150115,45.493012,-75.752694,70002
150115,45.492949,-75.752657,70003
150115,45.492890,-75.752629,70004
150115,45.492830,-75.752609,70005
150115,45.492769,-75.752597,70006
150115,45.492440,-75.752652,70007
150115,45.492367,-75.752683,70008
150115,45.492325,-75.752558,70009
150115,45.492275,-75.752439,70010
150115,45.492206,-75.752302,70011
150115,45.492050,-75.752050,70012
150115,45.491887,-75.751806,70013
150115,45.491716,-75.751573,70014
150115,45.491539,-75.751350,70015
150115,45.491133,-75.750796,70016
150115,45.490770,-75.750257,70017
150115,45.490314,-75.749510,70018
150115,45.489789,-75.748643,70019
150115,45.488864,-75.747105,70020
150115,45.488604,-75.746695,70021
150115,45.488382,-75.746346,70022
150115,45.488334,-75.746267,70023
150115,45.488014,-75.745733,70024
150115,45.487980,-75.745675,70025
150115,45.487980,-75.745675,80001
150115,45.487243,-75.744418,80002
150115,45.487051,-75.744122,80003
150115,45.486850,-75.743837,80004
150115,45.486642,-75.743564,80005
150115,45.486426,-75.743302,80006
150115,45.486136,-75.742994,80007
150115,45.485834,-75.742712,80008
150115,45.485522,-75.742453,80009
150115,45.485199,-75.742221,80010
150115,45.485008,-75.742099,80011
150115,45.484906,-75.742036,80012
150115,45.484074,-75.741592,80013
150115,45.483851,-75.741475,80014
150115,45.483851,-75.741475,90001
150115,45.482715,-75.740878,90002
150115,45.482418,-75.740703,90003
150115,45.481752,-75.740366,90004
150115,45.481619,-75.740292,90005
150115,45.481619,-75.740292,100001
150115,45.481384,-75.740160,100002
150115,45.480736,-75.739810,100003
150115,45.479811,-75.739297,100004
150115,45.479283,-75.738990,100005
150115,45.479033,-75.738830,100006
150115,45.478806,-75.738659,100007
150115,45.478806,-75.738659,110001
150115,45.478790,-75.738647,110002
150115,45.478554,-75.738447,110003
150115,45.478328,-75.738226,110004
150115,45.478230,-75.738123,110005
150115,45.478125,-75.737996,110006
150115,45.478021,-75.737865,110007
150115,45.477920,-75.737731,110008
150115,45.477821,-75.737593,110009
150115,45.477725,-75.737453,110010
150115,45.477630,-75.737307,110011
150115,45.477427,-75.736946,110012
150115,45.477251,-75.736557,110013
150115,45.477105,-75.736145,110014
150115,45.476732,-75.735006,110015
150115,45.476645,-75.734767,110016
150115,45.476645,-75.734767,120001
150115,45.476472,-75.734288,120002
150115,45.476371,-75.734028,120003
150115,45.476273,-75.733765,120004
150115,45.476180,-75.733499,120005
150115,45.476105,-75.733249,120006
150115,45.476040,-75.732992,120007
150115,45.475873,-75.732203,120008
150115,45.475729,-75.731691,120009
150115,45.475554,-75.731199,120010
150115,45.475439,-75.730936,120011
150115,45.475402,-75.730870,120012
150115,45.475367,-75.730803,120013
150115,45.475334,-75.730733,120014
150115,45.474939,-75.729777,120015
150115,45.474762,-75.729441,120016
150115,45.474563,-75.729130,120017
150115,45.474344,-75.728847,120018
150115,45.473479,-75.727845,120019
150115,45.473331,-75.727684,120020
150115,45.473179,-75.727527,120021
150115,45.473024,-75.727378,120022
150115,45.472914,-75.727282,120023
150115,45.472761,-75.727163,120024
150115,45.472545,-75.727006,120025
150115,45.472320,-75.726874,120026
150115,45.472089,-75.726769,120027
150115,45.470728,-75.726180,120028
150115,45.470735,-75.726086,120029
150115,45.470809,-75.725018,120030
150115,45.470849,-75.724166,120031
150115,45.470904,-75.723193,120032
150115,45.470914,-75.723039,120033
150115,45.470941,-75.722797,120034
150115,45.470975,-75.722555,120035
150115,45.471016,-75.722316,120036
150115,45.471041,-75.722200,120037
150115,45.471154,-75.721749,120038
150115,45.471154,-75.721749,130001
150115,45.471259,-75.721327,130002
150115,45.471550,-75.720193,130003
150115,45.471516,-75.720171,130004
150115,45.471483,-75.720144,130005
150115,45.471453,-75.720111,130006
150115,45.471269,-75.719874,130007
150115,45.471269,-75.719874,140001
150115,45.471000,-75.719526,140002
150115,45.470430,-75.718753,140003
150115,45.470430,-75.718753,150001
150115,45.469993,-75.718159,150002
150115,45.469787,-75.717871,150003
150115,45.469735,-75.717780,150004
150115,45.469510,-75.717323,150005
150115,45.469490,-75.717283,150006
150115,45.469482,-75.717260,150007
150115,45.469469,-75.717214,150008
150115,45.469463,-75.717164,150009
150115,45.469463,-75.717114,150010
150115,45.469474,-75.717041,150011
150115,45.469480,-75.717019,150012
150115,45.469498,-75.716975,150013
150115,45.469569,-75.716798,150014
150115,45.469713,-75.716519,150015
180135,45.404573,-75.735086,10001
180135,45.404482,-75.735028,10002
180135,45.404445,-75.734892,10003
180135,45.404507,-75.734687,10004
180135,45.404601,-75.734639,10005
180135,45.404705,-75.734668,10006
180135,45.405618,-75.735218,10007
180135,45.405820,-75.735342,10008
180135,45.405820,-75.735342,20001
180135,45.406739,-75.735905,20002
180135,45.407712,-75.736464,20003
180135,45.407712,-75.736464,30001
180135,45.407868,-75.736554,30002
180135,45.408102,-75.736730,30003
180135,45.408121,-75.736691,30004
180135,45.408219,-75.736651,30005
180135,45.408246,-75.736626,30006
180135,45.408318,-75.736663,30007
180135,45.408364,-75.736777,30008
180135,45.408382,-75.736815,30009
180135,45.408242,-75.737341,30010
180135,45.408161,-75.737406,30011
180135,45.407597,-75.739241,30012
180135,45.407595,-75.739250,30013
180135,45.407595,-75.739250,40001
180135,45.407298,-75.740280,40002
180135,45.408535,-75.740788,40003
180135,45.409065,-75.740987,40004
180135,45.408951,-75.741138,40005
180135,45.408797,-75.741360,40006
180135,45.408553,-75.741713,40007
180135,45.408221,-75.742301,40008
180135,45.407911,-75.742979,40009
180135,45.407609,-75.743775,40010
180135,45.407431,-75.744343,40011
180135,45.407258,-75.745057,40012
180135,45.407086,-75.745924,40013
180135,45.406566,-75.748376,40014
180135,45.406429,-75.748838,40015
180135,45.406260,-75.749269,40016
180135,45.406131,-75.749563,40017
180135,45.405941,-75.749943,40018
180135,45.405664,-75.750380,40019
180135,45.405260,-75.750868,40020
180135,45.404673,-75.751387,40021
180135,45.404403,-75.751598,40022
180135,45.403579,-75.752120,40023
180135,45.403070,-75.752611,40024
180135,45.402972,-75.752753,40025
180135,45.402891,-75.752921,40026
180135,45.402857,-75.753113,40027
180135,45.402858,-75.753318,40028
180135,45.402887,-75.753508,40029
180135,45.403097,-75.753978,40030
180135,45.403260,-75.754283,40031
180135,45.403478,-75.754535,40032
180135,45.403562,-75.754600,40033
180135,45.403562,-75.754600,50001
180135,45.403640,-75.754661,50002
180135,45.403867,-75.754772,50003
180135,45.404074,-75.754821,50004
180135,45.404587,-75.754929,50005
180135,45.404623,-75.754942,50006
180135,45.406011,-75.755205,50007
180135,45.406218,-75.755254,50008
180135,45.406363,-75.755316,50009
180135,45.406498,-75.755403,50010
180135,45.406870,-75.755704,50011
180135,45.407748,-75.756588,50012
180135,45.408564,-75.757534,50013
180135,45.410313,-75.760419,50014
180135,45.410485,-75.760643,50015
180135,45.412164,-75.763568,50016
180135,45.412696,-75.764521,50017
180135,45.412696,-75.764521,60001
180135,45.412752,-75.764621,60002
180135,45.413395,-75.763861,60003
180135,45.413629,-75.763573,60004
180135,45.414895,-75.761802,60005
180135,45.414953,-75.761719,60006
180135,45.414953,-75.761719,70001
180135,45.414992,-75.761664,70002
180135,45.415814,-75.760521,70003
180135,45.416233,-75.759938,70004
180135,45.416233,-75.759938,80001
180135,45.417780,-75.757786,80002
180135,45.417978,-75.757506,80003
180135,45.418169,-75.757218,80004
180135,45.418352,-75.756918,80005
180135,45.418527,-75.756610,80006
180135,45.418652,-75.756370,80007
180135,45.418781,-75.756118,80008
180135,45.418997,-75.755660,80009
180135,45.419116,-75.755377,80010
180135,45.419281,-75.754959,80011
180135,45.419379,-75.754697,80012
180135,45.419474,-75.754403,80013
180135,45.419570,-75.754095,80014
180135,45.419590,-75.754026,80015
180135,45.419590,-75.754026,90001
180135,45.419645,-75.753830,90002
180135,45.419764,-75.753388,90003
180135,45.420101,-75.753500,90004
180135,45.420500,-75.751539,90005
180135,45.420557,-75.751252,90006
180135,45.420557,-75.751252,100001
180135,45.420734,-75.750356,100002
180135,45.421184,-75.748146,100003
180135,45.421184,-75.748146,110001
180135,45.421221,-75.747962,110002
180135,45.421285,-75.747642,110003
180135,45.421333,-75.747392,110004
180135,45.421597,-75.746086,110005
180135,45.421597,-75.746086,120001
180135,45.421723,-75.745457,120002
180135,45.421792,-75.745115,120003
180135,45.422077,-75.743714,120004
180135,45.422147,-75.743351,120005
180135,45.422147,-75.743351,130001
180135,45.422204,-75.743050,130002
180135,45.422416,-75.741977,130003
180135,45.422444,-75.741819,130004
180135,45.422582,-75.740922,130005
180135,45.422607,-75.740735,130006
180135,45.422637,-75.740479,130007
180135,45.422650,-75.740350,130008
180135,45.422755,-75.739372,130009
180135,45.422833,-75.738632,130010
180135,45.422833,-75.738632,140001
180135,45.422868,-75.738306,140002
180135,45.422970,-75.737277,140003
180135,45.423135,-75.735723,140004
180135,45.423263,-75.734468,140005
180135,45.423369,-75.733543,140006
180135,45.423510,-75.732255,140007
180135,45.423517,-75.732196,140008
180135,45.423536,-75.732036,140009
180135,45.423578,-75.732042,140010
180135,45.423693,-75.731996,140011
180135,45.423813,-75.731996,140012
180135,45.423995,-75.731921,140013
180135,45.423995,-75.731921,150001
180135,45.424202,-75.731835,150002
180135,45.424724,-75.731384,150003
180135,45.425314,-75.730965,150004
180135,45.425834,-75.730639,150005
180135,45.426231,-75.730444,150006
180135,45.426568,-75.730287,150007
180135,45.426911,-75.730163,150008
180135,45.427260,-75.730070,150009
180135,45.427696,-75.729967,150010
180135,45.428872,-75.729797,150011
180135,45.430089,-75.729632,150012
180135,45.430198,-75.729619,150013
180135,45.430198,-75.729619,160001
180135,45.430370,-75.729599,160002
180135,45.430431,-75.729583,160003
180135,45.431199,-75.729481,160004
180135,45.432053,-75.729374,160005
180135,45.432340,-75.729331,160006
180135,45.435413,-75.728885,160007
180135,45.438168,-75.728491,160008
180135,45.440146,-75.728200,160009
180135,45.440195,-75.728161,160010
180135,45.440429,-75.728133,160011
180135,45.440571,-75.727973,160012
180135,45.441143,-75.728025,160013
180135,45.441190,-75.728020,160014
180135,45.441842,-75.727945,160015
180135,45.442447,-75.727923,160016
180135,45.442447,-75.727923,170001
180135,45.442500,-75.727921,170002
180135,45.442833,-75.727897,170003
180135,45.444115,-75.727730,170004
180135,45.445508,-75.727718,170005
180135,45.445508,-75.727718,180001
180135,45.445538,-75.727719,180002
180135,45.445750,-75.727707,180003
180135,45.445939,-75.727710,180004
180135,45.445987,-75.727718,180005
180135,45.447347,-75.728060,180006
180135,45.448764,-75.728428,180007
180135,45.448919,-75.728457,180008
180135,45.449184,-75.728539,180009
180135,45.450510,-75.728897,180010
180135,45.451772,-75.729224,180011
180135,45.451874,-75.729276,180012
180135,45.451986,-75.729324,180013
180135,45.452505,-75.729468,180014
180135,45.452505,-75.729468,190001
180135,45.452786,-75.729547,190002
180135,45.453311,-75.729642,190003
180135,45.453951,-75.729789,190004
180135,45.454624,-75.729957,190005
180135,45.454711,-75.729983,190006
180135,45.454964,-75.730049,190007
180135,45.455839,-75.730207,190008
180135,45.456785,-75.730260,190009
180135,45.457727,-75.730136,190010
180135,45.458648,-75.729833,190011
180135,45.459680,-75.729317,190012
180135,45.459947,-75.729135,190013
180135,45.460323,-75.728845,190014
180135,45.460689,-75.728531,190015
180135,45.461045,-75.728192,190016
180135,45.461388,-75.727831,190017
180135,45.461789,-75.727201,190018
180135,45.462550,-75.726076,190019
180135,45.464086,-75.723797,190020
180135,45.464877,-75.722655,190021
180135,45.465280,-75.722131,190022
180135,45.466962,-75.719626,190023
180135,45.468729,-75.717004,190024
180135,45.469065,-75.716562,190025
180135,45.469154,-75.716388,190026
180135,45.469398,-75.716032,190027
180135,45.469398,-75.716032,200001
180135,45.469517,-75.715859,200002
180135,45.469595,-75.715796,200003
180135,45.469648,-75.715709,200004
180135,45.470050,-75.715028,200005
180135,45.471675,-75.712596,200006
180135,45.471876,-75.712312,200007
180135,45.472030,-75.712070,200008
180135,45.472164,-75.711876,200009
180135,45.474309,-75.708675,200010
180135,45.474453,-75.708461,200011
180135,45.474887,-75.707783,200012
180135,45.475402,-75.706847,200013
180135,45.475841,-75.705835,200014
180135,45.476199,-75.704760,200015
180135,45.476499,-75.703561,200016
180135,45.477697,-75.698396,200017
180135,45.477821,-75.697903,200018
180135,45.477821,-75.697903,210001
180135,45.477934,-75.697453,210002
180135,45.477954,-75.697289,210003
180135,45.478404,-75.695262,210004
180135,45.478981,-75.692747,210005
180135,45.479049,-75.692457,210006
180135,45.480170,-75.687597,210007
180135,45.480202,-75.687464,210008
180135,45.480665,-75.685439,210009
180135,45.480981,-75.684645,210010
180135,45.480959,-75.684354,210011
180135,45.481006,-75.684137,210012
180135,45.481072,-75.683836,210013
180135,45.481123,-75.683640,210014
180135,45.481183,-75.683377,210015
180135,45.481183,-75.683377,220001
180135,45.481191,-75.683342,220002
180135,45.481390,-75.682531,220003
180135,45.481469,-75.682170,220004
180135,45.481560,-75.681607,220005
180135,45.481610,-75.681294,220006
180135,45.481662,-75.681033,220007
180135,45.481729,-75.680838,220008
180135,45.481767,-75.680679,220009
180135,45.483218,-75.674325,220010
180135,45.483247,-75.674204,220011
180135,45.483311,-75.673894,220012
180135,45.484654,-75.668047,220013
180135,45.485919,-75.662510,220014
180135,45.485985,-75.662319,220015
180135,45.486212,-75.661320,220016
180135,45.486212,-75.661320,230001
180135,45.486227,-75.661255,230002
180135,45.486284,-75.660914,230003
180135,45.486302,-75.660809,230004
180135,45.486427,-75.660328,230005
180135,45.486639,-75.659373,230006
180135,45.488364,-75.651877,230007
180135,45.488516,-75.651206,230008
180135,45.489950,-75.645213,230009
180135,45.490147,-75.644614,230010
180135,45.490279,-75.643991,230011
180135,45.490410,-75.643432,230012
180135,45.490410,-75.643432,240001
180135,45.490571,-75.642743,240002
180135,45.490652,-75.642524,240003
180135,45.490853,-75.641483,240004
180135,45.490861,-75.641432,240005
180135,45.490878,-75.641253,240006
180135,45.490907,-75.640968,240007
180135,45.491087,-75.640283,240008
180135,45.491390,-75.639051,240009
180135,45.491649,-75.637933,240010
180135,45.491980,-75.636544,240011
180135,45.492241,-75.635493,240012
180135,45.492664,-75.633441,240013
180135,45.492847,-75.632602,240014
180135,45.492892,-75.632221,240015
180135,45.493027,-75.631181,240016
180135,45.493118,-75.629785,240017
180135,45.493170,-75.628826,240018
180135,45.493292,-75.625559,240019
180135,45.493401,-75.622693,240020
180135,45.493435,-75.621965,240021
180135,45.493435,-75.621965,250001
180135,45.493504,-75.620501,250002
180135,45.493708,-75.615336,250003
180135,45.493746,-75.613923,250004
180135,45.493789,-75.612572,250005
180135,45.493926,-75.611076,250006
180135,45.494291,-75.609109,250007
180135,45.494647,-75.607665,250008
180135,45.494714,-75.607887,250009
180135,45.494824,-75.607948,250010
180135,45.495216,-75.608166,250011
180136,45.495030,-75.607623,10001
180136,45.494989,-75.607597,10002
180136,45.494812,-75.607554,10003
180136,45.494764,-75.607566,10004
180136,45.494647,-75.607665,10005
180136,45.494291,-75.609109,10006
180136,45.493926,-75.611076,10007
180136,45.493789,-75.612572,10008
180136,45.493746,-75.613923,10009
180136,45.493708,-75.615336,10010
180136,45.493504,-75.620501,10011
180136,45.493411,-75.622486,10012
180136,45.493411,-75.622486,20001
180136,45.493401,-75.622693,20002
180136,45.493292,-75.625559,20003
180136,45.493170,-75.628826,20004
180136,45.493118,-75.629785,20005
180136,45.493027,-75.631181,20006
180136,45.492892,-75.632221,20007
180136,45.492847,-75.632602,20008
180136,45.492664,-75.633441,20009
180136,45.492241,-75.635493,20010
180136,45.491980,-75.636544,20011
180136,45.491649,-75.637933,20012
180136,45.491390,-75.639051,20013
180136,45.491087,-75.640283,20014
180136,45.490907,-75.640968,20015
180136,45.490878,-75.641253,20016
180136,45.490861,-75.641432,20017
180136,45.490853,-75.641483,20018
180136,45.490652,-75.642524,20019
180136,45.490658,-75.642644,20020
180136,45.490641,-75.642759,20021
180136,45.490610,-75.642885,20022
180136,45.490543,-75.643155,20023
180136,45.490507,-75.643312,20024
180136,45.490507,-75.643312,30001
180136,45.490341,-75.644040,30002
180136,45.490147,-75.644614,30003
180136,45.489950,-75.645213,30004
180136,45.488516,-75.651206,30005
180136,45.488364,-75.651877,30006
180136,45.486639,-75.659373,30007
180136,45.486427,-75.660328,30008
180136,45.486396,-75.660540,30009
180136,45.486322,-75.660974,30010
180136,45.486309,-75.661198,30011
180136,45.486153,-75.661907,30012
180136,45.486153,-75.661907,40001
180136,45.486141,-75.661960,40002
180136,45.485985,-75.662319,40003
180136,45.485919,-75.662510,40004
180136,45.484654,-75.668047,40005
180136,45.483311,-75.673894,40006
180136,45.483247,-75.674204,40007
180136,45.483218,-75.674325,40008
180136,45.481767,-75.680679,40009
180136,45.481729,-75.680838,40010
180136,45.481662,-75.681033,40011
180136,45.481745,-75.681084,40012
180136,45.481682,-75.681306,40013
180136,45.481581,-75.682026,40014
180136,45.481492,-75.682518,40015
180136,45.481210,-75.683673,40016
180136,45.481202,-75.683710,40017
180136,45.481202,-75.683710,50001
180136,45.480981,-75.684645,50002
180136,45.480665,-75.685439,50003
180136,45.480202,-75.687464,50004
180136,45.480170,-75.687597,50005
180136,45.479049,-75.692457,50006
180136,45.478981,-75.692747,50007
180136,45.478404,-75.695262,50008
180136,45.477980,-75.697170,50009
180136,45.477980,-75.697170,60001
180136,45.477954,-75.697289,60002
180136,45.477934,-75.697453,60003
180136,45.477697,-75.698396,60004
180136,45.476499,-75.703561,60005
180136,45.476199,-75.704760,60006
180136,45.475841,-75.705835,60007
180136,45.475402,-75.706847,60008
180136,45.474887,-75.707783,60009
180136,45.474453,-75.708461,60010
180136,45.474309,-75.708675,60011
180136,45.472164,-75.711876,60012
180136,45.472030,-75.712070,60013
180136,45.471876,-75.712312,60014
